edge_id,node_a,node_b,s1_star
144441,823,1272,0.36879899
144442,1482,2106,0.63438943
144443,95,961,0.32279669
144444,174,961,0.45053423
144445,95,1115,0.06960832
144446,174,1115,0.24897775
144447,961,1138,0.62500890
144448,1115,1138,0.84411876
144449,173,961,0.30798981
144450,173,1115,0.19294711
144451,37,1305,-0.23548153
144452,39,1305,-0.17803936
144453,88,664,0.39761490
144454,220,667,0.56618646
144455,470,667,0.80109122
144456,334,956,0.61393584
144457,956,1247,0.63617246
144458,334,1693,0.03111628
144459,1247,1693,0.72544705
144460,1693,1753,0.91282370
144461,1693,2267,0.62327226
144462,1344,2212,0.44448772
144463,93,1235,0.25398604
144464,93,1236,0.15478363
144465,93,2311,-0.40876967
144466,132,545,0.06590876
144467,426,545,0.45032347
144468,490,545,0.48348554
144469,490,770,0.45994294
144470,429,545,0.61681237
144471,492,545,0.66171827
144472,492,770,0.67325709
144473,545,561,1.29445836
144474,545,770,0.98379005
144475,87,94,0.94669301
144476,94,433,0.62973408
144477,87,806,0.23823233
144478,433,806,0.66918676
144479,690,806,0.89093694
144480,690,1331,0.42691357
144481,760,806,0.99436831
144482,760,1331,0.52275308
144483,94,690,0.34713879
144484,94,760,0.36997318
144485,304,319,1.13975760
144486,319,719,0.40484696
144487,304,426,0.82107794
144488,426,719,0.72388936
144489,304,620,0.44563907
144490,620,719,1.09935364
144491,719,1317,0.37777670
144492,306,319,1.17965028
144493,306,426,0.86052600
144494,319,426,0.68087217
144495,319,620,0.30543330
144496,319,1317,-0.21750162
144497,426,1317,0.11147480
144498,620,1317,0.50377076
144499,281,644,0.70886381
144500,536,644,1.01814456
144501,281,1511,0.12096863
144502,536,1511,0.43032521
144503,644,1147,0.44381775
144504,1147,1511,0.98089756
144505,233,396,0.90092367
144506,396,1332,0.17709331
144507,882,1321,0.66556712
144508,217,769,0.34208645
144509,352,2108,-0.24122569
144510,556,2108,0.24122569
144511,16,233,0.74386797
144512,233,2329,-0.43591523
144513,16,2957,-0.81066520
144514,233,2957,-0.55461606
144515,1814,2957,0.48406873
144516,2329,2957,0.88121253
144517,330,2607,0.15272154
144518,330,2664,-0.15272154
144519,529,2144,-0.17818988
144520,635,2759,-0.37507295
144521,529,1918,-0.14356293
144522,529,2759,-0.54663781
144523,304,627,0.61124806
144524,304,2096,-0.52231103
144525,308,2096,-0.28665968
144526,307,627,0.58469932
144527,326,627,0.68728262
144528,326,2096,0.08517437
144529,627,2096,0.21288512
144530,94,347,0.77232165
144531,94,1275,-0.10200540
144532,347,1275,0.17147942
144533,625,1032,0.48285352
144534,501,2411,-0.36284116
144535,502,2411,-0.12459299
144536,501,2796,-0.55569838
144537,502,2796,-0.30481507
144538,501,2893,-0.62454023
144539,501,2923,-0.76026384
144540,502,2923,-0.52476685
144541,611,2411,0.05848830
144542,611,2796,-0.14429985
144543,611,2893,-0.19687507
144544,611,2923,-0.34168556
144545,2796,2923,0.80397735
144546,47,2297,0.33333249
144547,47,2784,-0.33333249
144548,2297,2784,0.33333249
144549,1763,2327,0.19830693
144550,1763,2700,-0.19830693
144551,853,908,0.94617889
144552,395,1343,0.02381650
144553,853,1343,0.52100285
144554,395,1777,-0.42005382
144555,853,1777,0.13576360
144556,908,1343,0.52377578
144557,908,1585,0.50042631
144558,908,1777,0.05009339
144559,1343,1585,0.93856081
144560,1585,1777,0.58877053
144561,3,247,0.69344984
144562,3,1439,-0.29362222
144563,247,1439,0.07587623
144564,247,1939,-0.25037422
144565,780,1439,0.68232893
144566,780,1939,0.35607848
144567,1439,1502,0.84034550
144568,1502,1939,0.85143889
144569,643,1024,0.76650599
144570,1024,1263,0.75742954
144571,1024,1497,0.40989410
144572,1024,2289,0.02690614
144573,139,1109,-0.02538727
144574,1744,2085,0.46152918
144575,1744,2629,-0.46152918
144576,94,1104,0.04662661
144577,1104,1191,0.89885843
144578,292,1104,0.24137402
144579,81,306,1.19239093
144580,81,308,0.89897321
144581,306,650,0.32908980
144582,306,651,0.21359592
144583,306,652,0.06288369
144584,308,650,0.62250752
144585,308,651,0.50698581
144586,308,652,0.35630141
144587,373,1281,0.16337376
144588,373,1867,-0.31371714
144589,1426,1432,0.17334414
144590,1426,1892,-0.17334414
144591,562,907,0.33333249
144592,562,1923,-0.33333249
144593,907,1923,0.33333249
144594,224,2759,-0.73279294
144595,697,2759,-0.30876343
144596,785,933,0.79307033
144597,1143,2759,0.03343650
144598,1771,2759,0.50745751
144599,785,2759,-0.21144649
144600,137,220,0.61384169
144601,749,2453,-0.33802145
144602,1549,2453,0.33802145
144603,366,656,0.57380945
144604,366,753,0.44901680
144605,366,1716,-0.22111715
144606,489,1716,-0.10952497
144607,492,1716,-0.00144394
144608,656,753,0.88510856
144609,656,1716,0.20495120
144610,753,1716,0.32905227
144611,645,1024,0.72670194
144612,123,1323,-0.18163800
144613,377,1323,0.17090616
144614,839,1323,0.53913425
144615,1323,2370,0.52840242
144616,7,134,0.87708970
144617,87,134,1.02103195
144618,7,231,0.64629077
144619,7,509,0.23558234
144620,87,509,0.37349464
144621,7,2265,-0.76629609
144622,87,2265,-0.61397747
144623,89,134,1.04141252
144624,89,231,0.81708808
144625,509,897,0.80476911
144626,509,1207,0.51111033
144627,897,2265,0.19923886
144628,1207,2265,0.49289764
144629,134,509,0.35850714
144630,134,2265,-0.64337130
144631,231,509,0.50093261
144632,231,2265,-0.50094582
144633,412,1572,0.01671365
144634,412,1646,0.17054318
144635,411,2469,-0.26799280
144636,412,2469,-0.28122198
144637,411,1644,0.14181447
144638,1572,1644,0.96602004
144639,1572,1646,1.06728357
144640,1572,2469,0.62457897
144641,1644,2469,0.58117498
144642,1646,2469,0.54638558
144643,412,1644,0.25285848
144644,74,239,0.99250063
144645,74,1262,0.09000850
144646,239,1647,-0.37045790
144647,74,2150,-0.51954601
144648,239,2498,-0.64935507
144649,1647,2150,0.81238263
144650,1647,2498,0.64647797
144651,2150,2498,0.87929308
144652,1262,1647,0.74042736
144653,672,823,1.27009929
144654,672,824,1.13526087
144655,107,1054,-0.04528588
144656,107,1302,-0.21645524
144657,561,1302,0.25264830
144658,107,908,0.10462993
144659,908,1302,0.62597729
144660,352,1469,-0.24122569
144661,556,1469,0.24122569
144662,216,1424,-0.04338836
144663,401,1003,0.43340139
144664,1003,1424,0.66281472
144665,401,1424,0.16791807
144666,66,99,0.98334732
144667,99,243,0.68628034
144668,99,292,0.63352696
144669,99,1126,-0.03756472
144670,66,1197,-0.31554125
144671,99,1197,-0.29889527
144672,292,1197,0.05500082
144673,1126,1197,0.79190977
144674,374,587,0.72055271
144675,434,1259,0.25103201
144676,1259,1698,0.69797720
144677,1318,1697,0.74899676
144678,1318,1698,0.85263547
144679,21,671,0.34001299
144680,21,2661,-0.57628638
144681,98,2661,-0.37452176
144682,671,2661,0.08366392
144683,526,1247,0.49862267
144684,526,1753,0.11004165
144685,834,858,0.92018892
144686,834,2624,-0.09609840
144687,943,1675,-0.06459503
144688,943,2424,-0.47391433
144689,217,2242,0.14159891
144690,374,2885,-0.39592474
144691,425,2885,-0.17931301
144692,916,2885,0.17456533
144693,974,2885,0.40067242
144694,425,916,0.64606740
144695,425,974,0.58263086
144696,916,974,0.62988238
144697,820,891,0.33333249
144698,820,1507,-0.33333249
144699,891,1507,0.33333249
144700,556,1560,0.09177988
144701,557,1560,0.40822736
144702,556,2374,-0.40822736
144703,557,2374,-0.09177988
144704,1560,2374,0.50000725
144705,1647,1752,0.40927827
144706,1437,2673,-0.07846982
144707,1747,2673,0.25434634
144708,2,1417,-0.41219053
144709,3,1417,-0.35369943
144710,181,1417,-0.12573269
144711,182,1417,-0.05692623
144712,765,1417,0.45679685
144713,916,1640,-0.03091297
144714,916,2245,0.30149795
144715,1809,2245,0.53619113
144716,916,2173,0.16668591
144717,2173,2245,1.13479754
144718,1640,1809,1.16530325
144719,1640,2173,0.56677013
144720,1809,2173,0.40134150
144721,94,616,0.21699561
144722,94,789,-0.16698628
144723,121,789,0.08935991
144724,94,1837,-0.43895995
144725,121,1837,-0.18328932
144726,94,2165,-0.46612272
144727,123,616,0.53657251
144728,123,789,0.22152884
144729,123,1837,-0.05114329
144730,311,616,0.57535877
144731,616,789,0.65464426
144732,616,1837,0.38196079
144733,616,2165,0.18448866
144734,311,789,0.26596814
144735,311,1837,-0.00671393
144736,311,2165,-0.36009857
144737,789,1837,0.72731541
144738,789,2165,0.52722174
144739,1837,2165,0.80056602
144740,1127,1136,0.89108776
144741,347,2097,-0.50001409
144742,39,2789,-0.89227775
144743,301,1213,0.52150925
144744,1213,1306,0.52150925
144745,438,548,0.93829885
144746,548,721,0.87775370
144747,547,548,1.01415537
144748,562,1089,0.24246236
144749,641,1089,0.45554548
144750,562,2873,-0.39905289
144751,641,2873,-0.18540253
144752,1089,1733,0.67640631
144753,1089,1845,0.62858284
144754,1089,2099,0.34319920
144755,1089,2873,0.35898058
144756,1278,2873,0.50701336
144757,1733,2099,0.66683474
144758,1733,2873,0.68261612
144759,1845,2099,0.70731108
144760,2099,2873,1.01582322
144761,3,201,0.90999369
144762,3,2131,-0.55304290
144763,3,1536,-0.41545011
144764,201,1536,-0.28896994
144765,1536,2131,0.89874135
144766,198,1536,-0.39369590
144767,94,177,0.68958342
144768,177,226,1.09353026
144769,94,963,-0.03372762
144770,177,963,0.22260160
144771,94,1105,-0.04900583
144772,467,963,0.53596098
144773,679,963,0.62437386
144774,963,1105,1.03462158
144775,226,467,0.49086041
144776,226,679,0.47961498
144777,226,1105,0.26401207
144778,51,168,0.71855161
144779,170,1155,0.09557423
144780,195,578,0.53548719
144781,195,1155,0.15474797
144782,453,1034,0.54702751
144783,453,1038,0.51243291
144784,453,1039,0.39127399
144785,453,1342,0.11175862
144786,453,1343,0.24871792
144787,453,1777,0.04463612
144788,453,1978,-0.12467821
144789,1038,1978,0.40619152
144790,1039,1777,0.55472318
144791,1039,1978,0.48812848
144792,4,52,0.99876889
144793,52,1009,0.11917496
144794,156,1600,-0.17962927
144795,1600,1699,0.93657651
144796,1641,2504,0.46755591
144797,2504,2580,0.46755591
144798,37,529,0.74374466
144799,37,666,0.55346329
144800,37,728,0.53491126
144801,37,1292,-0.03717549
144802,37,530,0.79716366
144803,37,566,0.72318574
144804,566,666,0.85256010
144805,37,759,0.42984073
144806,37,1551,-0.07864624
144807,37,1928,-0.47060784
144808,566,1928,-0.15689602
144809,429,569,0.81272485
144810,429,571,0.63268287
144811,569,737,0.88770834
144812,429,1150,0.17932601
144813,429,1723,-0.13654167
144814,569,1723,0.14998683
144815,429,2516,-0.44206741
144816,569,2516,-0.21426593
144817,571,737,1.02949810
144818,571,2516,-0.08118247
144819,737,1150,0.53109406
144820,753,2516,-0.05489809
144821,1150,1723,0.68207530
144822,1723,2516,0.67614249
144823,635,891,0.63958100
144824,635,892,0.77631403
144825,891,1612,0.58753410
144826,635,2893,0.06754438
144827,891,2893,0.33059621
144828,892,2893,0.43720365
144829,1612,2893,0.74308789
144830,892,1612,0.74277149
144831,427,669,0.77114306
144832,641,669,0.93188694
144833,641,1346,0.10967260
144834,427,1360,-0.09008958
144835,641,1360,0.07063270
144836,669,1360,0.13886162
144837,151,1201,0.43905956
144838,1201,1493,0.36927575
144839,151,2490,-0.49117113
144840,1201,2490,0.06978380
144841,369,1260,0.29924644
144842,320,792,0.41793482
144843,792,831,1.11294174
144844,792,832,1.03764636
144845,792,905,0.85189183
144846,8,605,0.03325675
144847,8,606,-0.03325675
144848,111,271,0.64439821
144849,271,573,0.68907175
144850,111,295,0.80698567
144851,573,868,0.70107388
144852,573,1349,0.37863371
144853,573,1709,0.09409076
144854,271,868,0.45909832
144855,271,1349,-0.00461296
144856,271,1709,-0.12569921
144857,295,868,0.33624525
144858,295,1349,-0.09496093
144859,295,1709,-0.37951478
144860,1349,1718,0.78397919
144861,1709,1718,1.01516170
144862,217,1145,0.33333249
144863,217,2265,-0.33333249
144864,1145,2265,0.33333249
144865,723,1032,0.49447569
144866,636,1949,-0.15487184
144867,723,1949,-0.10558134
144868,636,2824,-0.40423037
144869,723,2824,-0.35496082
144870,636,1058,0.19696655
144871,1032,1058,0.67775684
144872,1032,1949,0.34442714
144873,1032,2824,0.09506582
144874,1058,1949,0.66666220
144875,1058,2824,0.41730367
144876,1949,2824,0.75063616
144877,723,1058,0.20924248
144878,196,1971,-0.50051861
144879,198,1971,-0.41065339
144880,201,1971,-0.44340618
144881,1253,1971,0.55780620
144882,1467,1971,0.65343138
144883,1971,2363,0.88938746
144884,48,1297,-0.26598501
144885,955,1147,0.76268257
144886,955,1413,0.62605197
144887,955,1148,0.85433969
144888,955,1154,1.05894186
144889,318,1508,0.09359522
144890,318,2577,-0.46796653
144891,12,774,0.27441205
144892,93,774,0.29201295
144893,93,1489,-0.23415876
144894,774,1489,0.47387013
144895,1637,1801,0.62748463
144896,1801,2590,0.61180373
144897,533,1801,-0.17648432
144898,1638,1801,0.67318297
144899,903,1020,0.69854285
144900,903,1639,0.60262431
144901,374,2129,-0.55217612
144902,903,2129,-0.04928589
144903,1020,2129,0.20740147
144904,1639,2129,0.39406054
144905,515,734,0.73439198
144906,734,1890,0.26992068
144907,515,2122,-0.23031098
144908,734,2539,0.01740932
144909,1890,2122,0.75493926
144910,2122,2539,0.97169027
144911,334,2812,-0.71898463
144912,823,1527,0.48814639
144913,1527,1629,0.48814639
144914,163,413,0.65706281
144915,163,782,0.44899364
144916,782,1020,0.66979159
144917,163,1569,-0.13105534
144918,413,782,0.82916429
144919,413,1569,-0.03136850
144920,1342,2222,0.51014534
144921,1344,2222,0.41607365
144922,54,270,0.82069052
144923,54,2000,-0.50770844
144924,270,2000,-0.37060961
144925,54,2096,-0.64102049
144926,270,2096,-0.53049561
144927,54,2130,-0.64098966
144928,270,2130,-0.50391035
144929,271,421,0.87261660
144930,271,2130,-0.41972007
144931,54,346,0.63139320
144932,346,421,0.99185194
144933,346,2096,-0.25503174
144934,346,2130,-0.25500091
144935,421,2000,-0.17862770
144936,421,2096,-0.32349844
144937,54,2453,-0.91411416
144938,421,2453,-0.58228691
144939,516,2130,-0.08955179
144940,2000,2130,0.87548230
144941,2000,2453,0.60404933
144942,2096,2130,0.99807080
144943,2096,2453,0.70517814
144944,2130,2453,0.73733055
144945,270,271,0.92850660
144946,270,2453,-0.69977883
144947,271,346,0.86927549
144948,271,2453,-0.67623188
144949,516,2453,-0.37918200
144950,379,1311,0.21265225
144951,379,2008,-0.23013884
144952,379,686,0.82548861
144953,686,1311,0.37666228
144954,379,885,0.63462986
144955,885,1311,0.60626554
144956,379,934,0.68527200
144957,934,1311,0.50526388
144958,319,943,0.46313544
144959,401,943,0.51513673
144960,319,1300,0.18151363
144961,319,2475,-0.59363182
144962,401,2475,-0.54167085
144963,943,1300,0.71836734
144964,943,1328,0.62324774
144965,1300,2475,0.22490877
144966,1328,2475,0.32002836
144967,955,1214,0.86279063
144968,1019,1214,0.98275431
144969,504,1749,0.19467437
144970,621,1749,0.46822602
144971,232,1749,-0.14421145
144972,537,860,0.86772136
144973,470,871,0.71429115
144974,537,871,0.93456870
144975,537,872,0.73710114
144976,470,2359,-0.10526066
144977,537,2359,0.16736063
144978,860,872,0.89142750
144979,860,871,1.09302878
144980,860,2359,0.27347698
144981,448,864,1.11035201
144982,864,2538,-0.30230949
144983,448,971,0.49446878
144984,971,2538,0.31360496
144985,864,971,0.38416440
144986,150,166,1.14481507
144987,150,192,0.95020024
144988,166,192,0.77907471
144989,150,233,0.91432771
144990,150,312,0.77023873
144991,192,233,0.84766265
144992,192,516,0.72315103
144993,137,2354,-0.69702874
144994,215,2354,-0.65404124
144995,137,531,0.41080423
144996,531,2354,-0.09818463
144997,137,1557,-0.47406371
144998,1557,2354,0.77697102
144999,215,1557,-0.43091506
145000,278,531,0.74377186
145001,278,1557,-0.13145464
145002,531,1557,0.12481534
145003,21,1154,-0.11827159
145004,23,1154,-0.02993020
145005,139,265,0.89336405
145006,139,354,0.74842023
145007,139,504,0.57616853
145008,139,1551,-0.39332362
145009,190,1551,-0.28384640
145010,265,354,0.87656774
145011,354,492,0.79964970
145012,354,504,0.76825983
145013,354,1551,-0.13263054
145014,429,1551,-0.00882316
145015,492,1551,0.06771722
145016,504,1551,0.10467754
145017,603,2625,0.02463045
145018,7,21,0.37132776
145019,7,306,0.17176765
145020,306,1631,0.37046227
145021,21,1631,0.17084445
145022,676,1500,0.10777410
145023,688,1500,0.30147091
145024,1266,1500,0.71312194
145025,711,1161,0.60034882
145026,1161,1209,0.92806573
145027,711,1846,0.22100251
145028,1161,1846,0.57919027
145029,711,2415,0.13216555
145030,1209,1846,0.69256568
145031,1846,2142,0.85081540
145032,2142,2415,1.01190801
145033,290,2889,-0.88817979
145034,2739,2889,0.88817979
145035,120,304,0.42044058
145036,120,1433,-0.21956010
145037,304,1433,0.36001000
145038,120,410,0.35999633
145039,410,1433,0.42042691
145040,106,501,0.53887411
145041,706,1948,-0.53883797
145042,707,1948,-0.26328391
145043,706,958,0.26333975
145044,707,958,0.53878213
145045,994,1954,0.33333249
145046,994,2327,-0.33333249
145047,1954,2327,0.33333249
145048,224,1103,-0.04199377
145049,224,1422,-0.15664236
145050,501,1422,0.27642538
145051,224,2176,-0.67362364
145052,501,2176,-0.24673296
145053,916,933,0.78900289
145054,916,1422,0.45220393
145055,916,2176,-0.07095441
145056,1103,1143,0.99463920
145057,1103,2176,0.35131752
145058,1143,2176,0.38955137
145059,500,2176,-0.37673656
145060,933,2176,0.14414548
145061,1422,2176,0.48303321
145062,590,625,0.87205037
145063,1400,1914,0.68668905
145064,1400,2532,0.36813534
145065,590,2492,-0.41028664
145066,1914,2492,0.58855251
145067,2492,2532,1.09292472
145068,625,1400,0.44316392
145069,625,2492,-0.28232849
145070,1400,2422,0.35340997
145071,1400,2492,0.27519750
145072,2422,2492,0.92178984
145073,1342,1543,0.92769638
145074,1342,1822,0.70197231
145075,1345,1822,0.73362205
145076,1342,1627,0.78996024
145077,1342,2387,0.45767565
145078,1543,2387,0.53055833
145079,1822,2387,0.75508681
145080,1345,1627,0.83735534
145081,1345,2387,0.44128869
145082,1627,2387,0.77777379
145083,981,1186,1.02291503
145084,1186,1229,0.46493250
145085,1186,1320,0.51944794
145086,1186,1929,0.03853459
145087,1320,1929,0.51912849
145088,2,1327,-0.03951808
145089,2,2042,-0.47208727
145090,2,2089,-0.66279140
145091,1327,2089,0.52726224
145092,1327,2200,0.39668206
145093,2042,2089,1.01211064
145094,2042,2200,0.88157426
145095,508,596,1.00389546
145096,596,826,0.75368570
145097,508,814,0.89729900
145098,508,1727,-0.04359631
145099,508,1811,-0.00076876
145100,826,1811,0.22729642
145101,596,1727,0.10746022
145102,229,2232,-0.37512243
145103,2134,2232,0.78981347
145104,96,683,0.39323450
145105,625,1138,0.40554580
145106,280,383,0.84274226
145107,383,1147,0.31261935
145108,218,780,0.33944344
145109,32,2897,-0.55282772
145110,218,2897,-0.32698261
145111,357,780,0.56568516
145112,357,2897,-0.14331859
145113,455,746,0.61605867
145114,455,867,0.43123559
145115,455,2897,-0.08315455
145116,746,780,0.96626072
145117,746,2897,0.30080127
145118,780,867,0.86146201
145119,780,2897,0.32196077
145120,867,2897,0.48352143
145121,1175,2434,-0.13262367
145122,1203,2434,-0.08122912
145123,1224,2434,0.11426163
145124,1555,2434,0.32171549
145125,138,435,0.53148419
145126,1016,1235,0.81561101
145127,1235,2118,0.30972658
145128,667,1091,0.71221475
145129,667,1267,0.30870073
145130,424,1013,-0.26569704
145131,904,1013,0.26569704
145132,41,2426,-0.28780128
145133,709,2426,0.28780128
145134,52,612,0.16992587
145135,379,612,0.82269800
145136,659,1803,-0.09896915
145137,659,1987,0.11560748
145138,659,2359,-0.12374395
145139,434,1272,0.13373587
145140,434,1288,0.02520396
145141,1272,1697,0.89028072
145142,1288,1697,1.00202824
145143,441,1697,0.03833337
145144,95,1489,-0.01754409
145145,1489,2921,0.26185654
145146,125,248,0.63608886
145147,125,626,0.21766676
145148,125,683,-0.02688375
145149,125,890,-0.07989688
145150,641,676,0.86357623
145151,562,1302,0.33020656
145152,641,1302,0.43166399
145153,562,1048,0.48069511
145154,1048,1302,0.82266449
145155,1302,1733,0.69030257
145156,641,1048,0.55376673
145157,1048,1733,0.49301063
145158,23,28,0.97749910
145159,23,1957,-0.44518299
145160,23,1990,-0.46990622
145161,26,236,0.38037210
145162,236,255,0.92601981
145163,236,1066,0.30676094
145164,236,1067,0.40713681
145165,236,1957,-0.07112440
145166,10,1751,-0.65833690
145167,242,1751,-0.42226504
145168,928,1041,0.79621004
145169,1751,2184,0.76249023
145170,241,1751,-0.22767991
145171,1041,1751,0.41633307
145172,262,297,0.93318388
145173,262,1260,0.06350663
145174,297,1911,-0.24671115
145175,262,2181,-0.54458885
145176,1260,1911,0.50890937
145177,1614,1911,0.73738126
145178,1911,2181,0.83493623
145179,1269,1752,0.47804121
145180,1270,1752,0.50836837
145181,1269,2493,-0.18417114
145182,1270,2493,-0.15373045
145183,1752,2493,0.33790159
145184,174,2895,-0.74637919
145185,1138,2895,0.24637195
145186,174,1184,-0.24632221
145187,1184,2895,0.50000725
145188,1138,1184,0.74632945
145189,143,1888,-0.40852138
145190,167,263,0.89204497
145191,263,453,0.79696810
145192,399,2275,-0.37224200
145193,435,1625,0.15874851
145194,435,1584,0.11260138
145195,1361,2594,0.17872041
145196,1080,1361,0.90683909
145197,289,1809,-0.29645434
145198,364,717,0.46751538
145199,531,717,0.81100415
145200,531,1267,0.41177908
145201,717,1267,0.59602564
145202,788,1267,0.73763500
145203,72,502,0.63243294
145204,226,502,0.89331612
145205,643,2014,0.23348962
145206,1131,1367,0.51263522
145207,1131,2874,-0.51263522
145208,1040,1213,1.00885737
145209,55,648,-0.06499385
145210,60,648,0.06499385
145211,469,665,0.96940914
145212,87,1843,-0.36115867
145213,90,1843,-0.28403622
145214,132,1843,-0.14657777
145215,285,1843,0.20803598
145216,491,1176,0.36957710
145217,924,1176,0.73810836
145218,924,2079,0.05017212
145219,491,1555,-0.09866334
145220,1176,2079,0.41021492
145221,1176,2198,0.13946505
145222,1555,2079,0.72449762
145223,924,1555,0.31345784
145224,924,2198,-0.07732370
145225,1555,2198,0.47510366
145226,139,416,0.52486043
145227,194,416,0.67151041
145228,139,604,0.28270608
145229,194,604,0.45243621
145230,139,1424,-0.22125436
145231,416,604,0.78684001
145232,416,908,0.54190288
145233,416,1424,0.25389586
145234,604,1424,0.46708018
145235,660,1424,0.41107058
145236,908,1424,0.71199045
145237,604,660,1.01660157
145238,1207,2129,0.33734145
145239,1349,1953,0.60696056
145240,1350,2129,0.50088728
145241,1953,2129,0.90165543
145242,355,1350,0.02820602
145243,355,1953,-0.18928268
145244,1100,1207,0.94670549
145245,1100,1953,0.65431910
145246,1350,1638,0.85199117
145247,1638,1953,0.73305581
145248,381,2759,-0.49049513
145249,124,1156,-0.10731612
145250,125,1156,0.04650874
145251,124,1551,-0.24432713
145252,125,1551,-0.17588077
145253,289,1551,-0.01413815
145254,941,1551,0.56139585
145255,289,1156,0.41595005
145256,941,1156,0.79898047
145257,115,225,0.65470599
145258,115,500,0.26201718
145259,115,501,0.04846423
145260,115,2637,-0.94687036
145261,225,2637,-0.56285159
145262,500,2637,-0.24751914
145263,501,2637,0.00466542
145264,54,167,0.89617673
145265,54,266,0.76546553
145266,54,1759,-0.42330735
145267,54,1939,-0.47368295
145268,347,2111,-0.50277088
145269,1490,2111,0.50277088
145270,66,434,0.47926381
145271,66,1557,-0.42208625
145272,311,678,0.66169153
145273,411,1037,0.49890898
145274,411,1338,0.18167213
145275,678,1037,0.53349824
145276,678,1338,0.20992021
145277,679,1037,0.64130900
145278,679,1338,0.34341544
145279,1037,1338,0.68193720
145280,1648,2239,0.72935782
145281,1648,2536,0.14180608
145282,1786,2536,0.23749308
145283,20,88,1.01579251
145284,88,747,0.06066078
145285,20,1596,-0.65310151
145286,88,1596,-0.66883667
145287,231,747,0.18319986
145288,231,1596,-0.54632060
145289,1261,2626,0.07270977
145290,2496,2626,0.15078306
145291,496,2238,-0.25012851
145292,496,2401,-0.47459637
145293,885,1778,0.25764655
145294,885,2238,0.02569309
145295,885,2401,-0.19877477
145296,1419,2238,0.70032740
145297,1419,2401,0.47586296
145298,1778,2238,0.70281444
145299,1778,2401,0.47834999
145300,488,941,0.92188065
145301,61,590,0.39020918
145302,232,1298,0.07327311
145303,54,1429,-0.25500410
145304,232,1429,-0.04053139
145305,54,1562,-0.28952077
145306,1298,1429,0.88620034
145307,1298,1562,0.85169438
145308,1429,1562,0.96549184
145309,916,1205,0.93007301
145310,916,1815,0.38128762
145311,1214,1815,0.50046096
145312,1205,1815,0.36951762
145313,217,1032,-0.12341695
145314,217,1866,-0.27590881
145315,39,276,0.71533962
145316,39,1239,-0.09837308
145317,39,1854,-0.21855949
145318,124,852,-0.10026203
145319,125,852,-0.02431559
145320,125,2518,-0.38022205
145321,124,2614,-0.74597765
145322,125,2614,-0.67008769
145323,126,852,0.07296342
145324,126,2518,-0.28294304
145325,126,2614,-0.57280868
145326,374,852,0.40410788
145327,374,2518,0.04820143
145328,374,2614,-0.24166422
145329,852,2518,0.64410403
145330,852,2614,0.35421132
145331,2518,2614,0.71015213
145332,124,973,0.21739623
145333,125,973,0.10774285
145334,124,1302,-0.04673990
145335,125,1302,-0.17562376
145336,1895,2354,0.82018245
145337,1767,2217,0.81235511
145338,1043,1910,0.25697083
145339,1605,1910,0.76328228
145340,1605,2224,0.78349355
145341,1910,2224,1.02025311
145342,687,1888,0.26554935
145343,687,1939,-0.10717660
145344,383,1392,0.16975418
145345,330,1232,0.58612860
145346,330,2069,-0.14766293
145347,526,2099,-0.24317071
145348,911,2099,0.24317071
145349,97,1670,-0.53797083
145350,98,1670,-0.47043828
145351,1102,1670,0.44475859
145352,15,1827,-0.42275101
145353,15,1957,-0.44590703
145354,1463,1957,0.70983264
145355,15,2573,-0.76851686
145356,1463,2573,0.54734121
145357,1670,1827,0.97254204
145358,1670,1957,0.94939083
145359,1670,2573,0.77973814
145360,97,1827,-0.55978621
145361,97,1957,-0.59408912
145362,98,1827,-0.50950453
145363,1102,1827,0.42773859
145364,1385,1827,0.54696952
145365,1385,1957,0.52381350
145366,1385,2573,0.51328921
145367,1827,1957,0.97715613
145368,1827,2573,0.81079320
145369,1957,2573,0.83394922
145370,666,2955,-0.38785715
145371,728,2955,-0.25934063
145372,972,1801,0.67764602
145373,972,2955,0.16242567
145374,1801,2955,0.48477211
145375,140,798,0.36263381
145376,494,798,0.67545254
145377,29,798,0.45712195
145378,29,1181,0.01227723
145379,798,1181,0.55514931
145380,29,1538,-0.14084374
145381,798,1538,0.40203053
145382,29,1601,-0.49266184
145383,798,1601,0.05021243
145384,29,1620,-0.46452020
145385,798,1620,0.07835628
145386,1181,1538,0.84688975
145387,1181,1601,0.49505422
145388,1538,1620,0.67633426
145389,1601,1620,1.02818435
145390,1149,2460,0.46541704
145391,1149,2773,0.02198456
145392,692,1165,0.59997045
145393,693,1165,0.59154205
145394,413,903,0.44756508
145395,637,982,0.59337819
145396,413,1636,-0.02782988
145397,637,1924,0.13602394
145398,413,2022,-0.52595421
145399,637,2022,-0.19971365
145400,413,2187,-0.56972729
145401,637,2187,-0.24351150
145402,413,2653,-0.67439957
145403,637,2653,-0.34813862
145404,903,1636,0.37742151
145405,903,1924,0.29675650
145406,903,2022,-0.03902706
145407,903,2653,-0.18747243
145408,982,1636,0.62336684
145409,982,1924,0.54270183
145410,982,2022,0.21980110
145411,982,2653,0.05847291
145412,1636,1924,0.92079832
145413,1636,2022,0.58359327
145414,1636,2187,0.53982020
145415,1636,2653,0.43514791
145416,1924,2022,0.66425828
145417,1924,2187,0.62048521
145418,1924,2653,0.51581292
145419,2022,2653,0.85159648
